author,comment,likes,published_at
@dolphinorsso241,"RUU Perampasan Asset di nomor 4? Ngaco. Ini harus nomor 1. Ditambah perberat hukuman utk koruptor maka 7 point lain gak perlu otomatis DPR bersih sendiri. Gimana sih. Masa gak tau mana yg prioritas. Orang bilang negara kita kaya sumber alam, mana kaya nya wong gak ada duitnya karena dikorup.",0,2025-09-02T06:02:40Z
@Andin1995-g2g,Terlalu banyak dan kompleks malah nggak di baca. UU perampasan aset koruptor dan transparansi gaji pejabat publik saja sudah cukup !! Itu jerome buka usaha les gurunya gimana  masih  kontrak dan dibawah UMR?,2,2025-09-02T05:58:43Z
@fajarsyam4725,KEADILAN BAGI SELURUH RAKYAT INDONESIA ITU YANG PENTING.,0,2025-09-02T05:50:27Z
@nanangsugiyanto1071,"Saya sebagai karyawan swasta jg merasakan betul beban saat ini UMK di daerah saya Klaten Bnar2 tidak mencukupi dg kebijakan2 saat ini,saya hrs menambah penghasilan dg berternak di tambah istri yg membantu bekerja dg pendapatan 50 ribu per hari, saat terasa lelah untuk tetap bertahan hidup di tengah harga,pajak,beras dn kebutuhan lain yg harga ny begitu tinggi.",1,2025-09-02T05:31:42Z
@gemuasobi9328,"Jangan lupa untuk menuntut, Semua pejabat pemerintah harus juga bayar pajak seperti rakyat",3,2025-09-02T05:26:48Z
@iblesbosuok,"Kami rakyat Indonesia tdk ada niat menggulingkanmu, pak presiden. Melainkan wakilmu pak, wakilmu yg mengutak-atik merekayasa aturan perundangan agar dpt menjadi wapres. Kami rakyat Indonesia, pemegang kedaulatan tertinggi negara, *hendak melengserkan WAKILMU* yg mengutak-atik merekayasa aturan perundangan agar dpt menjadi wapres.

Kami rakyat Indonesia pemegang kedaulatan tertinggi negara hendak menganulir orang2 yg diistilahkan sbg wakil rakyat yg harusnya memperjuangkan hak kesejahteraan rakyat tapi nyatanya justru malah menindas rakyat.

Dulur2, kita sdg memulihkan peradaban & menegakkan kembali Pancasila & UUD 1945 yg dirusak oleh legislatif, exekutif, judikatif, politisi & birokrat. Jangan lakukan perusakan ataupun penjarahan fasilitas. Fasilitas2 itu dibangun dr duit rakyat se Indonesia. Kalau kita lakukan perusakan ataupun penjarahan berarti kita mengkhianati rakyat se Indonesia.
Musuh kita adalah anggota DPR. Fokuslah thd anggota DPR. Duduki gedung DPR. Culik anggota2 DPR. Paksa mereka lengser atau kita bikin mereka mati otak (brain death).

Ingat, pembunuhan alm bang Affan adalah taktik strategi bengis _mereka_ utk memecah perhatian & menguras energi kita. Musuh kita adalah anggota DPR. Fokuslah thd anggota DPR. Duduki gedung DPR. Culik anggota2 DPR. Paksa mereka lengser atau kita bikin mereka mati otak.

Dengarlah pak tentara. Negara ini kacau krn MAYORITAS legislatif, exekutif, judikatif, politisi & birokrat terbiasa banyak melanggar Pancasila & UUD 1945 shg rakyat banyak yg menderita. Krn itu, rakyat bergerak berjuang menegakkan kembali Pancasila & UUD 1945 dg cara ini. Bukankah bapak2 tentara sendiri juga sdh angkat sumpah mati utk selalu menegakkan, membela & setia kpd Pancasila & UUD 1945?

Kemarin waktu kejadian, gestur mengemudi barakuda kelihatan sekali sengaja sembrono menyepelekan nyawa orang lain. Nyatanya terbukti sampai kini, trend mayoritas personil polisi memang menyepelekan nyawa warga masyarakat. Tdk sedikit nyawa warga masyarakat sdh dikorbankan oleh pihak polisi. Pokoknya nyawa bayar nyawa. Bukan cuma nyawa pengemudi barakuda, nyawa atasannya juga.

1. *Ganyang anggota DPR! Lengserkan anggota DPR. Kembalikan kittah Republik Indonesia ke negara kedaulatan rakyat. Kedaulatan tertinggi di tangan rakyat. Anggota DPR sebatas representasi, sewaktu2 dpt diberhentikan oleh rakyat.*

2. *Lucuti kewenangan parpol. Penyebab keberantakan negara adl dominasi politisi.*

3. *Berlakukan UU anti korupsi yg mensita aset koruptor, memiskinkan koruptor, menghukum koruptor minimal 10th tanpa batas maximal hukuman (bisa hukum mati). Penjarakan koruptor di pulau terpencil & terluar.*

4. *Perkokoh KPK dg memberlakukan kembali peraturan lama (ttg KPK independen) yg lbh relevan dibanding aturan saat ini.*

5. *Tiap NIP hrs punya jobdesk & hrs memenuhinya. Kalau tdk dpt memenuhi, diberi SP1, SP2 & akhirnya PTDH. Tiap NIP sdh mdpt gaji & bejibun tunjangan. Krn itu tiap NIP hrs produktif scr riil.*

6. *Hapus tahap2 **_ritual kode-etik_** apapun thd aparat yg melanggar. Aparat yg melanggar hrs langsung dipecat & dikenai KUHP maupun UU lain yg relevan. Sanksi thd aparat hrs 4× lbh berat drpd thd warga awam.*

7. *Sederhanakan segala mcm aturan perijinan. Aturan perijinan hrs dibuat seringkas & sekonvergen mungkin.*

8. *Turunkan segala macam pajak termasuk PBB. Cabut/batalkan opsen ranmor.*

9. *Sederhanakan proses administrasi di segala lini. Proses administrasi adl bag dr jobdesc aparat administrasi. Selama ini kemajuan Indonesia dipasung urusan administrasi.*

10. *Cabut/batalkan aturan2 yg manfaatnya bagi rakyat bersifat imajiner, spt Tapera, asuransi ranmor dll.*

*BOIKOT PAJAK SCR TOTAL SELAMA 10 TUNTUTAN INI BELUM DIPENUHI.*",0,2025-09-02T05:08:32Z
@bednyng2794,"Diantara semua tuntutan tdk ada perampasan aset negara dan hukum mati koruptor, tuntutannya telalu general",0,2025-09-02T05:00:32Z
@handayani4031,"Bisa ga ditambahkan, setiap polisi wajib pakai kamera di dada seperti AS",0,2025-09-02T04:46:53Z
@PuteraCahaya,Ini direspon gimana sama orang DPR sama pemerintah sih? Sampe saat ini respon nya saya blm tau.... kalo ada.. tlg kasih tau responnya gimana,0,2025-09-02T04:46:27Z
@lordpsycho4919,"mereka terlalu serakah memakan uang rakyat untuk kepetingan pribadi.memang pantas didemo massa,berjuanglah Indonesiaku...Rakyat pasti MENANG.",2,2025-09-02T04:00:52Z
@Ririzzler.lowbudget,"Kpk wajib usut harta kekayaan anggota dpr. Dpr wajib transparansi anggaran, gaji, tunjangan, dan KPI. Dilaporkan secara publik, seluruh warga indonesia bisa melihat.",2,2025-09-02T04:00:44Z
@johnnypitstop1095,"Nih masukan : SEMUA MANUSIA YANG MASUK KE JABATAN LEGISLATIF, YUDIKATIF, EKSEKUTIF, DAN LEMBAGA TINGGI PEMERINTAH HARUS DENGAN PAKSA MELEPAS SEMUA JABATAN TERMASUK ANGGOTA/KADER PARTAI, MELEPAS JABATAN DIDALAM SEBUAH ORGANISASI/PERUSAHAAN, SEMUA HARUS BERSIH DARI POLITIK KEPENTINGAN. Kalo enggak sama ajah ujung2nya.....",11,2025-09-02T03:53:59Z
@eklinikpro,Kalo kondisi damai paling diabaikan,2,2025-09-02T03:35:54Z
@kokopolper,"maaf sebelumnya...   sy pribadi sih agak pesimis liat video ini...
17+8 berarti 25 tuntutan...   yg sepele aja pecat anggota DPR aja itu TIDAK MUNGKIN dilakukan parpol,
apalagi RUU Perampasan Aset diasahkan & TNI kembali ke barak...
itu HAL YG PLG MUSTAHIL untuk dilakukan oleh era wowo skrg ini....",0,2025-09-02T03:23:01Z
@kiosvendingmachinejakarta,"Sudah sepantasnya mahasiswa yg menyuarakan tuntutan ini didepan masyarakat langsung didepan gedung DPR, Jangan di suarakan di medsos yg nanti hanya dianggap pemerintah hanya suara beberapa orang influencer",0,2025-09-02T03:14:18Z
@HanumSalsabilla-u6f,Hai pemerintah dengarkan tuntutan rakyatnya,0,2025-09-02T02:28:36Z
@kemodgordon4175,Koruptor di hukum mati tidak ada sii,0,2025-09-02T02:03:33Z
@dirktracy4717,"gaes gua kasitau: wording ""capolry"" apalagi ""pceat capolry"" ( ngerti maksutnya ya) sudah masuk list shadowbanned. jadi postingan atau comment lo yang ada dua kata tsb tidak akan muncul. 

MAKANYA PCAET CAPOLREE!!!!",0,2025-09-02T01:59:41Z
@GennyAnggita-e7y,"USUL NIH YAAA...
KEDUDUKAN DAN POSISI PENEGAK HUKUM,SEPERTI KPK,KEJAKASAAN AGUNG RI dan PENGADILAN NEGRI HARUS SAMA DENGAN DPR RI...BERI PENEGAK HUKUM FULL POWER...SUPAYA TIDAK DI INTERVENSI,DILEMAHKAN,DIJATUHKAN
🇮🇩🦅NKRI JAYA#",2,2025-09-02T01:52:55Z
@robotduck77,"UU hukum mati buat koruptor nya mana ? UU perampasan asset gk guna, koruptor bisa simpen aset di luar negeri atau crypto currency .. trus penjara bbrp taun pas keluar mereka hidup enak.. kalo hukum mati lebih bagus",2,2025-09-02T01:51:20Z
@budisujatmiko-p7n,sahkan uu perampasan aset,0,2025-09-02T01:31:25Z
@rikipramudia8892,Kurang 1 hukuman mati buat koruptor,4,2025-09-02T01:29:22Z
@freyprima6302,JANGAN LUPA EVALUASI PAJAK YANG MEMBERATKAN RAKYAT..,0,2025-09-02T01:29:02Z
@tinikwidiyanti2629,Sahkan UU perampasan aset koruptor,2,2025-09-02T01:28:54Z
@coolinspirefunnybook1289,"280 juta rakyat indonesia minus orang pemerintah stuju dgn 17+8. krn jika itu tidak dilakukan oleh pemerintah yg bisu dan tuli slama ini,cepat atau lambat negara juga akan tewas dgn sndirinya (tenggelam dlm hutang dan rakyat tenggelam dlm pajak ,sdg pejabat enak berenang di kolam uang hasil keringat rakyat dan exploitasi negara)",1,2025-09-02T01:25:48Z
@dianwardhani2857,"Knp tdk ada yg membela polisi yg ginjalnya hancur, tengkoraknya diganti titanium, tangannya dipotong. Knp? Krn mereka polisi yg dibenci? Tp mereka jg bgs Indonesia yg ingin mempertahankan negara ini tetap kondusif!",0,2025-09-02T01:24:50Z
@BobbyAchmad,Berak lah... gue rakyat tuntutan Gue bukan seperti ini. Ini mah oknum yang dibayar.,0,2025-09-02T01:21:03Z
@julien007theking,"Reformasi partai, karena pangkalnya di partai, partai wajib mendidik kadernya minimal 5 th sebelum bisa mencalonkan diri sehingga menghasilkan kader terbaik, bukan kader yg hanya dikenali",1,2025-09-02T01:13:00Z
@devanerruswandi6302,"yg Fokus dlu;
1. UU perampasan asset koruptor yg sdh dinyatakan bersalah! Termasuk UU yg menyatakan Korupsi, x-tra ordinary crime, hukumannya max....
2.Transparansi anggaran Negara yg bs diakses Publik 
3.Reformasi DPR/MPR/DPD
u kredibilitas & capabel

Ini sj dlu , kalo ini dijalankan dgn sungguh2 ! Tuntutan yg laen akan terdampak + ,positif u Rakyat!!!!

Jangan tidak fokus ,terlalu detail.......
Ntr 300 jt Rakyat Indonesia, 300 jt tuntutan?????
Ayolah jgn terlalu bias , , ...trs kalo bbrp yg tidak/ blom dilakukan Pemerintah,Kalian mo Demo tiap Hari!!!!!! 
Ini jg tuntutan kpd Rakyat dr Rakyat yg  menginginkan Kedamaian, keteduhan dlm BerAktivitas , 
Itu dlu 3 tuntutan kpd Pemerintah,beriwaktu u memperbaiki ,!!!! Jangan tiap Hari ancam demo ,khan bodoh! & mudah disusupi orang yg tidak bertanggung jawab u menghancurkan NKRI 🇮🇩,  lagian Demo tiap Hari akan mengganggu stabilitas ekonomi ,Keamanan, ,Sosial Masyarakat,cerdaslah!!!!jgn mau dikompori dgn tuntutan selera masing2 kelompok,cukup 3 itu sj dahulu ,bs kt liat progress nya !

Demo elegan ,beradab, trus monitor kalo kelompok2 yg Murni beraspirasi, dimasuki orang tdk dikenal!!!!!",0,2025-09-02T01:09:01Z
@eggyfirdian8706,"BANYAK AMAT TUNTUTAN NYA YA. PADAHAL SATU TUNTUTAN AJA UDAH CUKUP MEWAKILI SEMUA TUNTUTAN ITU YAITU ""HUKUM MATI KORUPTOR"". DARI SINI LAH NEGARA BISA MAJU KE DEPANNYA DAN SEMUA YANG JADI TUNTUTAN ITU BAKAL DIJAWAB DENGAN BERJALAN NYA WAKTU KE DEPANNYA.",0,2025-09-02T01:06:58Z
@amiruddinamiruddin4140,"1. SAHKAN UNDANG2 SITA ASET KORUPTOR/DIMISKINKAN
2. CABUT TUNJANGAN dan TETAPKAN GAJI 4xUMR saja tanpa ada TUNJANGAN seperti DPR negara diluar negeri
3. PECAT ANGGOTA DPR yg MENYAKITI HATI RAKYAT termasuk JOGET JOGET dan JALAN2 ke LUAR NEGERI dgn alasan KUNKER
3. STOP ALASAN KUNKER KELUAR NEGERI
4. BUKA, TERIMA dan TINDAK LANJUTI KRITIKAN dari MAHASISWA dan RAKYAT
5. FUNGSI PENGAWASAN pada EXECUTIF harus di optimalkan.",1,2025-09-02T01:06:30Z
@parmayana4585,Apa ia DPR mau....???,1,2025-09-02T00:44:44Z
@arumgondangmanis4580,Hukum mati koruptor.,0,2025-09-02T00:44:09Z
@thebestmamita,"Jaman untuk susah percaya pd siapapun & apapun selain diri sendiri & Tuhan. 
😢",1,2025-09-02T00:43:20Z
@MinatoYondaime-v3f,"Pengen ngeliat revolusi prancis versi komoha , para elit politik ditangkep oleh rakyat lalu di guilotine didepan umun, sayangnya rakyat juga ga serius demonya ,cuman setengah setengah sehingga para koruptor akan kembali korupsi dan akan menindas rakyat lebih hebat lagi, pupus sudah harapan rakyat konoha.",2,2025-09-02T00:39:24Z
@lokogaming3439,Boikot PDI Dedy Sitorus menghina rakyat kenapa tidak di pecat,0,2025-09-02T00:36:32Z
@IndraRendra-k5i,17+8=KEBANGKITAN INDONESIA 👍,0,2025-09-02T00:14:51Z
@cheekbonesin4532,Setuju 👍💯,1,2025-09-02T00:08:10Z
@d3utomo,...+ Tangkap Pembuat Anarkis,1,2025-09-02T00:07:49Z
@bachtiarrifai4588,"Kok tuntutanx gak ada tranparansi di berbagai lini 
Padahal bumn merugi terus",0,2025-09-01T23:58:55Z
@marthauli,UU PERAMPASAN ASET itu paling ditakutkan oleh pimpinan Parpol,1,2025-09-01T23:53:30Z
@marthauli,Lanjutkan anak muda....Lanjutkan.... tuntutan ini....Lanjutkan,2,2025-09-01T23:50:45Z
@HeroPriyanto-q7k,👍🎉,0,2025-09-01T23:50:15Z
@FitriAllisan,"Pangkas gaji mreka krn yg skrg bedanya jomplang jauh dg UMR rakyat, wajibkan mreka bayar pajak krn selam ini mreka nda bayar pajak. Screening ketat melibatkan KPK dan PPATK. Perketat latar belakng anggota dewan entah itu pendidikan dn rekam jejaknyany jka tak kredibel dan akuntabilitas tak jelas  mumpuni berhentikan sj.Tak ad perlakuan istimewa  bg anggota dewan dan keluargnya d ruang publik.Selain UU perampasan aset koruptor juga tambahan hukuman mati buat terhukum koruptor berat , bobot kejahatan koruptor sama dg penghianat negara.Selain itu bg koruptor yg sdh bebas menjalankan masa tahanannya tidak boleh balik k partainy dan tdak bsa bekerja jd aparatur pemerintahan/ negara ,lembaga pemerintahan ,dan BUMN. Aturan partai trhdp anggotanya yg duduk d dewan hrs dikaji kembali kan selama ini pemberhentianny hrs melibatkan partai,mkny Ahmad Sahroni cs hanya bsa dinonaktifkan itupun lewat keputusan partai.Jika ingin anggota dewan bekerja demi rakyat maka ikut campurny partai hrs dibatasi krn anggota dewan hanya takut kpd partai yg bsa memecat mrka scr lngsung. Mnrtk yg bikin kacau negara in sumbernya adlah partai krn peran partai dlm pemerintahan aturannya msh ambigu dan DPR adlah wadah pusat semua partai    berkumpul krn lbh mengutamakan kepentingan partainya mkny kepentingan rakyat  diketepikan ini jg sebabnya kenapa UU aset koruptor tak prnh dsahkan oleh mereka.Seharsny kalo  mrka sdh duduk sbg anggota dewan maka partai dan kepentingan partai tak ad lagi hubungannya dg mereka mindsetnya bekerja hrus ditujukan utamnya hanya untuk rakyat bukan partai.Ak pribadi skeptis anggota yg ad skrg bsa melepaskan diri dr kepentingan partainy mkny yg diperlukan utk DPR bukan reformasi tapi rebuild bubarkan yg ada utk bentukan baru bangun kembali utk dikembalikan /murni k fungsi asal yaitu ada utk rakyat demi memenuhi keinginan ,kepentingan dan kesejahteraan rakyat.",1,2025-09-01T23:48:31Z
@Syaharmansulthan9371,"White Paper Akademik

Model Supremasi Sipil & Supremasi Hukum untuk Indonesia Modern


---

Abstrak

Supremasi sipil dan supremasi hukum merupakan dua prinsip fundamental dalam negara demokrasi modern. Indonesia, dengan sejarah panjang intervensi militer dalam urusan sipil, monopoli aparat penegak hukum, serta praktik korupsi yang merajalela, masih menghadapi tantangan dalam mewujudkan model ideal tersebut. White paper akademik ini menawarkan kerangka teoretis, tinjauan perbandingan internasional, analisis kondisi aktual Indonesia, dan rekomendasi implementasi berbasis praktik negara maju.


---

1. Pendahuluan

Dalam teori politik modern, supremasi sipil berarti kontrol penuh institusi sipil atas militer, sedangkan supremasi hukum mengandaikan bahwa seluruh tindakan warga negara maupun pejabat publik tunduk pada hukum yang sama. Negara yang gagal menerapkan kedua prinsip ini rentan mengalami penyalahgunaan kekuasaan, biaya ekonomi tinggi, dan lemahnya demokrasi.


---

2. Kerangka Teoretis

Civil-Military Relations (Huntington, 1957): militer profesional berfungsi menjaga pertahanan negara dan tidak terlibat dalam politik domestik.

Rule of Law (Dicey, 1885): semua orang setara di hadapan hukum tanpa pengecualian.

Restorative Justice (Zehr, 2002): penekanan pada pemulihan kerugian korban dan negara, bukan sekadar penghukuman.



---

3. Tinjauan Perbandingan Internasional

1. Jerman: Militer (Bundeswehr) sepenuhnya di bawah Kementerian Pertahanan, tanpa komando teritorial; kasus pidana umum ditangani peradilan sipil.


2. Jepang: Pasukan Bela Diri (JSDF) tunduk pada sipil, anggaran militer terbatas, fokus pada pertahanan dan teknologi.


3. AS: Posisi civilian supremacy sangat kuat; Menteri Pertahanan wajib sipil; kepolisian terdesentralisasi dan banyak urusan sektoral ditangani lembaga sipil.


4. Skandinavia: Menggunakan model restorative justice untuk pelanggaran ekonomi dan lingkungan; prioritas ganti rugi dan pemulihan kerugian.




---

4. Kondisi Aktual Indonesia

Militer: Masih memiliki struktur komando teritorial (Kodam, Korem, Kodim, Koramil) yang bersinggungan langsung dengan pemerintahan sipil di daerah.

Polisi: Menjadi super body dengan kewenangan luas, dari lalu lintas, pidana umum, hingga pidana khusus.

Hukum: Hampir semua pelanggaran berujung pidana penjara; sistem denda dan ganti rugi belum maksimal.

Ekonomi Politik: Pungli, backing aparat, dan konflik kewenangan meningkatkan biaya ekonomi tinggi.



---

5. Model Reformasi Supremasi Sipil & Supremasi Hukum

5.1 Militer Profesional

Di bawah Kementerian Pertahanan sipil.

Penghapusan komando teritorial.

Fokus pada teknologi, riset, dan pertahanan eksternal.

Penanganan pidana umum di peradilan sipil.


5.2 Sistem Hukum Restoratif Ekonomi

Pidana murni (fisik/kekerasan) → proses peradilan penuh.

Pelanggaran ekonomi/non-fisik → ganti rugi/denda; kasus selesai jika pembayaran penuh.

Lingkungan → wajib pemulihan kerusakan + denda.


5.3 Polisi Profesional di Bawah Kementerian Dalam Negeri

Polisi fokus pada pidana umum.

Pidana khusus ditangani lembaga sipil sektoral:

Lingkungan → Dinas Lingkungan Hidup.

Korupsi → Badan Anti-Korupsi/Kejaksaan.

Transportasi/lalu lintas → Dinas Perhubungan.


Polisi mendukung pengamanan dan eksekusi perintah lembaga sipil.



---

6. Analisis Dampak Ekonomi dan Sosial

1. Efisiensi Ekonomi: Biaya pungli dan “backing aparat” dihapus, meningkatkan iklim investasi.


2. Efisiensi Hukum: Penjara tidak penuh sesak; kas negara bertambah dari denda dan ganti rugi.


3. Demokrasi Sehat: Tidak ada intimidasi aparat; kebebasan berpendapat terjamin.


4. Profesionalisme Militer: Fokus riset pertahanan memperkuat industri strategis.




---

7. Peta Jalan Implementasi

Tahap 1 (1–3 tahun):

Legislasi reformasi kepolisian & militer.

Pilot project restorative justice untuk kasus ekonomi.

Digitalisasi denda & ganti rugi langsung ke kas negara.


Tahap 2 (4–7 tahun):

Penghapusan komando teritorial.

Transfer kewenangan pidana khusus ke lembaga sipil sektoral.

Pembangunan civilian oversight committee untuk militer & kepolisian.


Tahap 3 (8–15 tahun):

Militer sepenuhnya fokus pertahanan eksternal.

Polisi murni sipil di bawah Kemendagri.

Sistem hukum restoratif berjalan penuh.



---

8. Perbandingan Model (Ringkasan)

Aspek	Status Quo (Lemah)	Supremasi Sipil & Hukum (Ideal)

Militer	Terlibat urusan sipil, komando teritorial, bisnis gelap	Profesional, di bawah Menhan sipil, fokus pertahanan
Polisi	Super body, monopoli kewenangan	Sipil di bawah Kemendagri, fokus pidana umum
Hukum	Semua pelanggaran → penjara	Non-fisik → ganti rugi/denda, fisik → pidana penuh
Ekonomi	Biaya tinggi, pungli, backing aparat	Efisiensi, kas negara bertambah, ekonomi bersih
Demokrasi	Intimidasi, buzzer, abuse of power	Kebebasan berpendapat, institusi sipil kuat



---

9. Kesimpulan

Reformasi menuju supremasi sipil dan supremasi hukum adalah syarat mutlak untuk membangun Indonesia modern. Implementasi membutuhkan keberanian politik, reformasi hukum menyeluruh, dan dukungan masyarakat sipil. Hasil akhirnya adalah negara dengan demokrasi kuat, hukum yang adil, militer profesional, serta ekonomi yang efisien dan berdaulat.


---

Daftar Pustaka

Huntington, S. P. (1957). The Soldier and the State.

Dicey, A. V. (1885). Introduction to the Study of the Law of the Constitution.

Zehr, H. (2002). The Little Book of Restorative Justice.

Croissant, A., Kuehn, D. (2011). Civilian Control of the Military in Comparative Perspective.

Linz, J. J., Stepan, A. (1996). Problems of Democratic Transition and Consolidation.",1,2025-09-01T23:42:13Z
@ourora__2358,Ya Allah yang memutar balikan hati manusia tolong tolong tolong tolong tolong tolong putar balikan hati seluruh rakyat Indonesia berani jujur menyuarakan kebenaran yang sebenarnya tolong tolong tolong tolong tolong tolong tolong jaga dan lindungi negara hamba dari oknum pejabat yang haus kekuasaan dan kekayaan,1,2025-09-01T23:41:50Z
@tahsyaamiraal-azkiya7513,"17+8 angka yang unik. coba kita cek dalam Alquran ayat 17 surat ke 8 ""kemenangan dalam perang bukanlah semata-mata karena kekuatan manusia, melainkan atas campur tangan dan pertolongan Allah SWT.""

Coba kalau di balik quran surat 17 ayat 8 ""Mudah-mudahan Tuhanmu akan melimpahkan rahmat-Nya kepadamu; dan sekiranya kamu kembali kepada (kedurhakaan), niscaya Kami kembali (mengazabmu) dan Kami jadikan neraka Jahanam penjara bagi orang-orang yang tidak beriman",0,2025-09-01T23:39:06Z
@AliMahmudi-b4u,"Prioritas utama :
HUKUM MATI PARA KORUPTOR !
PERAMPASAN ASET PARA KORUPTOR !",0,2025-09-01T23:27:55Z
@EddiMawardi,17+8  harus DILAKSANAKAN...,0,2025-09-01T23:23:03Z
@ShrSuhartopwr,Q  berani menjamin 17 + 8 tuntutan tak bakal terkabulkan semuanya,1,2025-09-01T23:20:36Z
@Gmia-g3mpi,Up,0,2025-09-01T23:17:35Z
@joeibrahim7817,"Sah kan UU perampasan aset koruptor, makzulkan gibran, ganti para termul dikabinet karna mereka semua koruptif, ganti kapolri, stlh resufle buat kbijakan baru yg lebih meringankan beban rakyat.",1,2025-09-01T23:16:36Z
@BangErmy-b9o,"wah kalo ini berhasil dilaksanakan, negara adil makmur bisa digapai dgn cepat nih ......
Akan tetapi kalo pelaksananya tikus2 ya cuma mimpi",0,2025-09-01T23:13:32Z
@anhyoen1064,"Rakyat mah ga nuntut sebanyak itu...cukup SAHKAN RUU PERAMPASAN ASET KORUPTOR,,bila perlu HUKUM MATI...1 aja itu sudah puas..terlalu byk menuntut malah ga jelas",1,2025-09-01T23:11:29Z
@fredicusando9212,Saya rakyat Indonesia mendukung tuntutan ✊,2,2025-09-01T23:08:27Z
@nusajati9778,Jangan terlalu banyak fokus,0,2025-09-01T22:58:47Z
@Sempak_kunti,"Hati-hati buat para pendemo dan seluruh masyarakat Indonesia.

Jangan terprovokasi, hentikan demo beberapa saat, jangan terlarut², jangan sampai pemerintah dapat celah buat lakuin Darurat Militer.",0,2025-09-01T22:53:43Z
@DirgaDirgadir,"Apaan sih ini yg bikin judul 
17+8.
Kemaren 1312..
Kek keren aja😂",0,2025-09-01T22:52:50Z
@prajuritpasukanpajajaran,Bandung adalah barometer indonesia kalau suku Sunda udah beringas itu tandanya semua suku di indonesia udah habis kesabaran nya karena suku bangsa Sunda adalah yg paling sabar,1,2025-09-01T22:52:36Z
@okejone4384,"Miskunkan koruptor,hukum mati koruptor,jgn salahkan jika rakyat trs demo makin besar",1,2025-09-01T22:49:29Z
@narsokinco,😮😮😮😮😮😮koruptor dan penegak hukum di sini sudah bekerja sama sejak dulu lebih suka berkianat dengan negara dan rakyat.sellamanya tak akan terwujub kedamaean dan kesejateraan di indonesia,1,2025-09-01T22:48:23Z
@caritau610,"Tuntutan omong kosong, ada target gaada sanksi. Apa bedanya dgn demo seblmnya. Gaada singa yg nurut kalo gk di apa2in, harus dipecut biar nurut",0,2025-09-01T22:47:26Z
@pakkerto,KOMPAS bagus menyampaikan kebenaran,0,2025-09-01T22:46:25Z
@suyatnoyatno461,Kalw duit ora ada gmna mau damai sma  keluarga,0,2025-09-01T22:46:05Z
@YusRs-kn1fs,Semoga dari epek demo saya bisa bikin KTP geratis dan dapat sumbangan yang selama ini gak pernah didapatnya,1,2025-09-01T22:45:13Z
@bougati8425,Semoga prabowo mengakomodir dan memenuhi tuntutan rakyat tsb demi kebaikan bangsa ini kedepan.,1,2025-09-01T22:45:09Z
@MbahMujiMan-z4f,"Hapus dana aspirasi dpr.
Hanya biar terpilih lagi saja.",0,2025-09-01T22:43:10Z
@hairulanam7684,"Ganti wakil presiden 
Hukum koruptor mati dan undang-undang perampasan aset dan miskin kan koruptor 
Pinjol di hapuskan dari negara Indonesia 
Turunkan pajak jgn malak rakyat dgn naikan pajak 
Pejabat yg tidak berfungsi di jabatan nya di hilangkan kok perlu di tiadakan bikin pengeluaran banyak",1,2025-09-01T22:42:21Z
@Musikpsikedelik,"Buktinya,...
Penjarahan. Wkwkwkwkk",0,2025-09-01T22:38:51Z
@ZeaMays-p5n,"Tuntutannya terlalu banyak, seharusnya fokus dan spesifik.  . Fokus pembenahan DPR dulu, tahun depan baru yg lain. Bertahap",1,2025-09-01T22:37:41Z
@nugrahaanimation748,Berantas praktik korup di kalangan Aparat kepolisian !!!!!!!,1,2025-09-01T22:36:26Z
@MaxRush-l7y,Negara harus menghentikan semua gaji dan tunjangan DPR sebelum UU perampasan aset koruptor disahkan dan hukuman mati koruptor disahkan.,1,2025-09-01T22:35:51Z
@Toyworld777-k1j,"anggaran DPR 5000 triliun, ini yg bikin bangkrut negara",2,2025-09-01T22:35:34Z
@TalitaTalita-fk1nt,"*kita ngamuk lagi kalo tuntutan ini diabaikan lagi*
Ingat udah 7 korban tewas",2,2025-09-01T22:33:07Z
@sadarlah3855,AWAS MASYARAKAT HARUS HATI HATI JANGAN TERPROVOKASI OLEH TULISAN SPANDUK ORANG ORANG YANG TIDAK BERTANGUNG JAWAB ...AKSI/DEMO/SERUAN YANG BENAR ITU HARUS ADA IZIN DARI KEPOLISIAN DAN HARUS ADA ORGANISASI SURAT MENYURAT KEPADA KEPOLISIAN MAKA DARI ITU SUDAH DI PASTIKAN SERUAN SERUAN OLEH OKNUM YANG TIDAK BERTANGUNG Jawab ini ADALAH INGIN MENGADU DOMBA BANGSA INI. ...BHINEKA TUNGGAL IKA. MARI KITA BELAJAR DARI SEJARAH...MARI KITA BANGUN BANGSA INI AGAR LEBIH MAJU LAGI...JANGAN MUDAH TERPROVOKASI DI MEDIA SOSIAL...STOP MEDIA,0,2025-09-01T22:27:45Z
@jiaulhaq7234,"Tuntutan/Tekanan/Permintaan  Rakyat Jelas dan GAMBLANG LANG LANG LANG. Pegawai/pejabat yang BIJAK, PASTI NYAMBUNG.(KETELADANAN DIPERLUKAN)",1,2025-09-01T22:24:27Z
@sersanjono5204,Tuntutan kok kalimatnya berulang... lucunya lagi ga ada percepat dewan utk proses pemakzulan gbran..... padahal pemakzulan merupakan tuntutan... jadi ini jelas ditunggangi perusuh utk chaos dan ketakutan politik bagi dewan. Kenapa rporter berita tidak bertanya ttg ini?... ikutan maunya perusuh?? Ini harus dilawan...,0,2025-09-01T22:20:05Z
